,additional_underlyings,cfi,contract_type,correction,exercise_style,expiration_date,primary_exchange,shares_per_contract,strike_price,ticker,underlying_ticker,maturity,volume,price,daysFromLastTrade
0,,OPASPS,put,,american,2024-03-15,BATO,100,260,O:AAPL240315P00260000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,265,O:AAPL240315P00265000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,270,O:AAPL240315P00270000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,275,O:AAPL240315P00275000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,280,O:AAPL240315P00280000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,285,O:AAPL240315P00285000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,290,O:AAPL240315P00290000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,300,O:AAPL240315P00300000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-03-15,BATO,100,310,O:AAPL240315P00310000,AAPL,0.9698630136986301,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,50,O:AAPL240621P00050000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,55,O:AAPL240621P00055000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,60,O:AAPL240621P00060000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,65,O:AAPL240621P00065000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,70,O:AAPL240621P00070000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,75,O:AAPL240621P00075000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,80,O:AAPL240621P00080000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,85,O:AAPL240621P00085000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,90,O:AAPL240621P00090000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,95,O:AAPL240621P00095000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,100,O:AAPL240621P00100000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,105,O:AAPL240621P00105000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,110,O:AAPL240621P00110000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,115,O:AAPL240621P00115000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,120,O:AAPL240621P00120000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,125,O:AAPL240621P00125000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,130,O:AAPL240621P00130000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,135,O:AAPL240621P00135000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,140,O:AAPL240621P00140000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,145,O:AAPL240621P00145000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,150,O:AAPL240621P00150000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,155,O:AAPL240621P00155000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,160,O:AAPL240621P00160000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,165,O:AAPL240621P00165000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,170,O:AAPL240621P00170000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,175,O:AAPL240621P00175000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,180,O:AAPL240621P00180000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,185,O:AAPL240621P00185000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,190,O:AAPL240621P00190000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,195,O:AAPL240621P00195000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,200,O:AAPL240621P00200000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,205,O:AAPL240621P00205000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,210,O:AAPL240621P00210000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,215,O:AAPL240621P00215000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,220,O:AAPL240621P00220000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,225,O:AAPL240621P00225000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,230,O:AAPL240621P00230000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,235,O:AAPL240621P00235000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,240,O:AAPL240621P00240000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,245,O:AAPL240621P00245000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,250,O:AAPL240621P00250000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,255,O:AAPL240621P00255000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,260,O:AAPL240621P00260000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,265,O:AAPL240621P00265000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,270,O:AAPL240621P00270000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,275,O:AAPL240621P00275000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,280,O:AAPL240621P00280000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,285,O:AAPL240621P00285000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,290,O:AAPL240621P00290000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,300,O:AAPL240621P00300000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,310,O:AAPL240621P00310000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-06-21,BATO,100,320,O:AAPL240621P00320000,AAPL,1.2383561643835617,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,50,O:AAPL240920P00050000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,55,O:AAPL240920P00055000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,60,O:AAPL240920P00060000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,65,O:AAPL240920P00065000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,70,O:AAPL240920P00070000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,75,O:AAPL240920P00075000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,80,O:AAPL240920P00080000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,85,O:AAPL240920P00085000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,90,O:AAPL240920P00090000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,95,O:AAPL240920P00095000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,100,O:AAPL240920P00100000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,105,O:AAPL240920P00105000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,110,O:AAPL240920P00110000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,115,O:AAPL240920P00115000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,120,O:AAPL240920P00120000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,125,O:AAPL240920P00125000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,130,O:AAPL240920P00130000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,135,O:AAPL240920P00135000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,140,O:AAPL240920P00140000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,145,O:AAPL240920P00145000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,150,O:AAPL240920P00150000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,155,O:AAPL240920P00155000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,160,O:AAPL240920P00160000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,165,O:AAPL240920P00165000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,170,O:AAPL240920P00170000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,175,O:AAPL240920P00175000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,180,O:AAPL240920P00180000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,185,O:AAPL240920P00185000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,190,O:AAPL240920P00190000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,195,O:AAPL240920P00195000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,200,O:AAPL240920P00200000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,205,O:AAPL240920P00205000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,210,O:AAPL240920P00210000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,215,O:AAPL240920P00215000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,220,O:AAPL240920P00220000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,225,O:AAPL240920P00225000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,230,O:AAPL240920P00230000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,235,O:AAPL240920P00235000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,240,O:AAPL240920P00240000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,245,O:AAPL240920P00245000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,250,O:AAPL240920P00250000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,255,O:AAPL240920P00255000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,260,O:AAPL240920P00260000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,265,O:AAPL240920P00265000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,270,O:AAPL240920P00270000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,280,O:AAPL240920P00280000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,290,O:AAPL240920P00290000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,300,O:AAPL240920P00300000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-09-20,BATO,100,310,O:AAPL240920P00310000,AAPL,1.4876712328767123,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,50,O:AAPL241220P00050000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,55,O:AAPL241220P00055000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,60,O:AAPL241220P00060000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,65,O:AAPL241220P00065000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,70,O:AAPL241220P00070000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,75,O:AAPL241220P00075000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,80,O:AAPL241220P00080000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,85,O:AAPL241220P00085000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,90,O:AAPL241220P00090000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,95,O:AAPL241220P00095000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,100,O:AAPL241220P00100000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,105,O:AAPL241220P00105000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,110,O:AAPL241220P00110000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,115,O:AAPL241220P00115000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,120,O:AAPL241220P00120000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,125,O:AAPL241220P00125000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,130,O:AAPL241220P00130000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,135,O:AAPL241220P00135000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,140,O:AAPL241220P00140000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,145,O:AAPL241220P00145000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,150,O:AAPL241220P00150000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,155,O:AAPL241220P00155000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,160,O:AAPL241220P00160000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,165,O:AAPL241220P00165000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,170,O:AAPL241220P00170000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,175,O:AAPL241220P00175000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,180,O:AAPL241220P00180000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,185,O:AAPL241220P00185000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,190,O:AAPL241220P00190000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,195,O:AAPL241220P00195000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,200,O:AAPL241220P00200000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,205,O:AAPL241220P00205000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,210,O:AAPL241220P00210000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,215,O:AAPL241220P00215000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,220,O:AAPL241220P00220000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,225,O:AAPL241220P00225000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,230,O:AAPL241220P00230000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,235,O:AAPL241220P00235000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,240,O:AAPL241220P00240000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,245,O:AAPL241220P00245000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,250,O:AAPL241220P00250000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,255,O:AAPL241220P00255000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,260,O:AAPL241220P00260000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,265,O:AAPL241220P00265000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,270,O:AAPL241220P00270000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,275,O:AAPL241220P00275000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,280,O:AAPL241220P00280000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,285,O:AAPL241220P00285000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,290,O:AAPL241220P00290000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,295,O:AAPL241220P00295000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,300,O:AAPL241220P00300000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,305,O:AAPL241220P00305000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2024-12-20,BATO,100,310,O:AAPL241220P00310000,AAPL,1.736986301369863,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,50,O:AAPL250117P00050000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,55,O:AAPL250117P00055000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,60,O:AAPL250117P00060000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,65,O:AAPL250117P00065000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,70,O:AAPL250117P00070000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,75,O:AAPL250117P00075000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,80,O:AAPL250117P00080000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,85,O:AAPL250117P00085000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,90,O:AAPL250117P00090000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,95,O:AAPL250117P00095000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,100,O:AAPL250117P00100000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,105,O:AAPL250117P00105000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,110,O:AAPL250117P00110000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,115,O:AAPL250117P00115000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,120,O:AAPL250117P00120000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,125,O:AAPL250117P00125000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,130,O:AAPL250117P00130000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,135,O:AAPL250117P00135000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,140,O:AAPL250117P00140000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,145,O:AAPL250117P00145000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,150,O:AAPL250117P00150000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,155,O:AAPL250117P00155000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,160,O:AAPL250117P00160000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,165,O:AAPL250117P00165000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,170,O:AAPL250117P00170000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,175,O:AAPL250117P00175000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,180,O:AAPL250117P00180000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,185,O:AAPL250117P00185000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,190,O:AAPL250117P00190000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,195,O:AAPL250117P00195000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,200,O:AAPL250117P00200000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,205,O:AAPL250117P00205000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,210,O:AAPL250117P00210000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,215,O:AAPL250117P00215000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,220,O:AAPL250117P00220000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,225,O:AAPL250117P00225000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,230,O:AAPL250117P00230000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,235,O:AAPL250117P00235000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,240,O:AAPL250117P00240000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,245,O:AAPL250117P00245000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,250,O:AAPL250117P00250000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,255,O:AAPL250117P00255000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,260,O:AAPL250117P00260000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,265,O:AAPL250117P00265000,AAPL,1.8136986301369864,3180,0.5475,19442
0,,OPASPS,put,,american,2025-01-17,BATO,100,270,O:AAPL250117P00270000,AAPL,1.8136986301369864,3180,0.5475,19442
